campaign_id,date,channel,region,device_type,audience_segment,campaign_objective,impressions,clicks,ctr_pct,spend_usd,conversions,conversion_rate_pct,bounce_rate_pct,session_duration_sec,audience_age,ad_quality_score,revenue_usd
C00202,25-05-2025,Social,North,CTV,Gen Z,Awareness,135384,3092,2.28,4840.79,250,8.09,32.98,274,34,6.31,22985.59
C00203,30-03-2024,Video,South,Tablet,Gen Z,Awareness,185935,3029,1.63,5063.68,67,2.21,39.89,151,24,8.4,6232.2
C00204,02-06-2025,Display,North,Tablet,Gen X,Leads,197671,2075,1.05,2381.27,34,1.64,47.23,201,41,5.47,4693.88
C00205,25-07-2024,Video,South,Desktop,Boomers,App Installs,191159,,2.33,6226.57,135,3.04,48.16,145,29,6.91,13355.47
C00206,19-04-2024,Affiliate,South,Desktop,Millennials,Awareness,57324,1330,2.32,668.22,65,4.89,33.74,117,28,8.51,5683.9
C00207,05-03-2024,Email,West,Desktop,Boomers,App Installs,52911,1335,2.52,733.51,67,5.02,45.79,208,18,8.84,5568.87
C00208,22-03-2024,Social,South,CTV,Gen X,Sales,146328,2728,1.86,3670.92,177,6.49,55.63,117,29,9.54,19149.42
C00209,16-08-2024,Display,North,CTV,Gen X,App Installs,182971,2502,1.37,2290.64,55,2.2,41.95,135,49,6.67,4981.68
C00210,20-12-2025,Social,North,CTV,Gen X,App Installs,108368,2271,2.1,2907.55,47,2.07,69.93,166,44,5.73,4607.33
C00211,02-12-2025,Display,West,Tablet,Boomers,Leads,113262,2444,2.16,2396.51,31,1.27,32.21,123,35,7.58,1153.52
C00212,23-11-2024,Social,West,CTV,Gen Z,Traffic,79396,1099,1.38,1190.34,0,0,58.87,5,25,6.25,416.5
C00213,03-04-2024,Video,Central,Tablet,Gen X,Leads,187305,4178,2.23,,208,4.98,30.62,208,52,5.83,21156.78
C00214,24-08-2024,Search,West,Tablet,Gen Z,App Installs,136229,5654,4.15,9440.95,230,4.07,42.78,179,18,6.33,23550.5
C00215,27-02-2025,Affiliate,North,CTV,Gen X,Traffic,107385,2156,2.01,1461.62,97,4.5,53.38,175,32,6.83,9239.11
C00216,28-01-2024,Email,East,Desktop,Millennials,App Installs,65964,2826,4.28,407,207,7.32,32.81,153,42,5.8,12975.17
C00217,31-08-2025,Display,South,Mobile,Gen Z,Leads,172379,888,0.52,584.53,7,0.79,70.09,206,39,7.7,576.5
C00218,10-06-2024,Video,North,Tablet,Millennials,Awareness,182733,6281,3.44,13013.42,207,3.3,45.46,168,49,7.92,18843.7
C00219,13-04-2025,Display,East,CTV,Millennials,Traffic,248506,1623,0.65,1576.34,0,0,53.84,99,36,6.58,255.65
C00220,13-06-2025,Social,Central,Tablet,Gen X,Traffic,141721,3708,2.62,1898.9,146,3.94,48.27,74,45,7.66,13185.97
C00221,25-12-2024,Display,West,Tablet,Gen X,Awareness,171511,717,0.42,608.67,19,2.65,23.38,108,34,6.38,2678.62
C00222,09-07-2024,Video,North,Desktop,Millennials,Sales,229002,7036,3.07,10133.43,355,5.05,54.96,133,21,8.56,31605.3
C00223,09-06-2025,Email,East,Mobile,Boomers,Awareness,51663,1534,2.97,252.28,145,9.45,44.35,162,44,3.27,10074.9
C00224,25-05-2024,Display,Central,Mobile,Boomers,Leads,201549,1897,0.94,1974.04,0,0,72.19,204,25,5.36,0
C00225,22-11-2024,Affiliate,East,CTV,Gen X,Awareness,82491,1167,1.41,1376.2,14,1.2,46.34,139,29,5.2,1133.64
C00226,15-05-2024,Affiliate,South,CTV,Gen Z,App Installs,135628,2111,1.56,2381.31,150,7.11,76.48,116,43,9.73,15822.75
C00227,21-06-2024,Email,East,Desktop,Gen Z,Sales,53302,94,0.18,27.88,7,7.45,57.07,144,36,8.88,935.31
C00228,27-03-2025,Affiliate,East,CTV,Gen Z,Traffic,71218,845,1.19,962.79,29,3.43,29.97,249,43,6.64,360.11
C00229,07-09-2024,Search,North,Tablet,Boomers,Awareness,144309,7495,5.19,8230.71,223,2.98,57.83,175,22,6.71,15056.07
C00230,08-04-2024,Search,South,Desktop,Boomers,Sales,145905,5994,4.11,11514.3,245,4.09,51.61,186,48,8.01,13849.61
C00231,24-10-2024,Display,Central,CTV,Millennials,Sales,239797,1942,0.81,1963.6,63,3.24,64.7,32,18,6.85,4535.24
C00232,09-09-2024,Affiliate,North,CTV,Boomers,Leads,60574,665,1.1,825.5,0,0,57.54,208,38,8.37,0
C00233,11-03-2025,Search,East,Desktop,Boomers,Sales,100348,5393,5.37,8518.07,301,5.58,77.47,108,36,9.35,19274.82
C00234,08-08-2024,Social,East,Mobile,Gen X,App Installs,71535,1070,1.5,1196.28,17,1.59,57.43,168,23,5.31,2268.21
C00235,04-10-2024,Affiliate,East,Mobile,Boomers,Leads,113236,2806,2.48,2007.22,282,10.05,28.97,47,23,8.07,10582.1
C00236,01-09-2024,Social,North,CTV,Gen Z,Traffic,63259,1194,1.89,2135.18,14,1.17,51.46,230,37,7.96,1743.83
C00237,17-04-2024,Affiliate,Central,Mobile,Gen Z,Leads,82573,1615,1.96,2139.44,15,0.93,34.53,196,32,7.56,1124.72
C00238,12-01-2024,Social,South,Desktop,Gen Z,App Installs,90805,568,0.63,1064.53,18,3.17,33.18,171,22,8.41,2396.15
C00239,13-09-2025,Social,Central,Desktop,Millennials,Leads,82448,2212,2.68,2175.22,39,1.76,80.52,174,35,7.17,3818.29
C00240,13-06-2025,Social,Central,Mobile,Gen X,Traffic,66147,1726,2.61,2117.54,83,4.81,36.22,165,44,6.68,5925.61
C00241,18-04-2024,Social,Central,Tablet,Millennials,Awareness,117238,1421,1.21,1986.34,79,5.56,75.38,94,36,6.35,1720.75
C00242,11-06-2025,Affiliate,North,Desktop,Gen Z,Leads,75389,1997,2.65,660.99,97,4.86,46.01,104,32,7.49,12656.08
C00243,12-09-2025,Social,Central,Tablet,Gen Z,Traffic,86258,2181,2.53,2927.44,79,3.62,42.47,202,41,7.42,3204.16
C00244,25-10-2024,Display,North,Desktop,Boomers,App Installs,216856,1585,0.73,1512.65,56,3.53,49.31,54,35,7.27,6479.65
C00245,03-01-2025,Search,North,CTV,Boomers,Leads,135970,7367,5.42,11900.09,512,6.95,60.98,104,41,3.96,53761.98
C00246,23-08-2025,Email,Central,Mobile,Boomers,App Installs,50730,2282,4.5,809.25,186,8.15,30.23,246,32,7.37,18866.51
C00247,08-11-2024,Social,Central,Mobile,Gen X,Sales,96356,2080,2.16,2430.93,0,0,25.09,78,28,5.94,0
C00248,27-03-2024,Affiliate,North,Mobile,Boomers,Sales,131124,1751,1.34,1213.35,28,1.6,52.97,135,35,8.1,2439.63
C00249,30-05-2025,Video,North,CTV,Boomers,Awareness,230439,6718,2.92,13370.96,28,0.42,54.77,243,26,7.19,1764.51
C00250,22-05-2025,Search,East,Desktop,Gen Z,Traffic,133926,7924,5.92,17703.06,829,10.46,22.36,74,41,7.02,91572.1
C00251,24-09-2024,Display,Central,Tablet,Boomers,App Installs,202790,1139,0.56,1049.72,37,3.25,48.66,282,38,5.99,3369.62
C00252,20-06-2024,Email,East,CTV,Boomers,Awareness,62369,1741,2.79,963.99,64,3.68,70.13,228,26,6.16,7534.56
C00253,13-05-2024,Affiliate,North,Desktop,Boomers,Sales,50734,875,1.72,724.6,24,2.74,58.51,185,18,5.97,2636.19
C00254,02-05-2024,Social,West,Tablet,Boomers,Sales,91470,1815,1.98,962.88,43,2.37,82.79,225,45,6.44,3323.73
C00255,19-08-2025,Video,North,Tablet,Boomers,Leads,180667,5059,2.8,6543.33,315,6.23,52.86,215,34,4.06,21983.5
C00256,03-01-2025,Affiliate,East,Tablet,Millennials,Sales,47422,855,1.8,735.62,15,1.75,53.53,93,54,9.66,187.63
C00257,12-04-2025,Search,North,Mobile,Gen Z,Sales,131464,6369,4.84,7033.83,456,7.16,58.06,79,30,6.51,30076.67
C00258,20-04-2024,Search,East,Desktop,Gen Z,App Installs,159516,6496,4.07,12068.9,228,3.51,51.08,190,47,6.2,26075.65
C00259,29-11-2025,Email,Central,Tablet,Gen Z,Sales,18785,601,3.2,340.05,56,9.32,71.23,197,37,7.76,6730.68
C00260,03-05-2025,Display,West,Mobile,Gen X,App Installs,156728,349,0.22,534.5,0,0,79.87,153,32,5.14,478.33
C00261,10-04-2025,Display,East,Mobile,Millennials,Traffic,113207,964,0.85,1020.54,0,0,35.53,162,32,4.21,0
C00262,27-02-2024,Affiliate,West,Desktop,Gen Z,Leads,89954,1507,1.68,811.39,58,3.85,,211,39,10,5016.91
C00263,02-12-2025,Email,East,Mobile,Gen X,App Installs,75312,1884,2.5,362.15,175,9.29,28.98,210,21,5.76,9636.96
C00264,14-03-2025,Social,West,Mobile,Gen X,Awareness,75338,752,1,1337.75,29,3.86,66.23,144,30,7.06,2865.89
C00265,30-05-2025,Social,East,Tablet,Gen X,Leads,126016,2993,2.38,5360.11,178,5.95,61.74,138,46,6.59,16994.31
C00266,12-06-2024,Search,South,Desktop,Boomers,Awareness,181245,8418,4.64,10687.43,796,9.46,45.77,162,30,7.17,64214.79
C00267,27-06-2024,Social,North,Mobile,Millennials,Sales,80126,1930,2.41,3047.96,48,2.49,42.3,99,29,5.13,6080.37
C00268,13-11-2024,Video,West,Tablet,Millennials,Leads,204923,5243,2.56,6399.58,232,4.42,41.07,142,31,6.32,25287.29
C00269,07-07-2025,Display,East,Mobile,Gen Z,Traffic,183362,1946,1.06,1739.73,29,1.49,34.9,203,41,5.8,1692.23
C00270,18-11-2025,Social,Central,Mobile,Gen Z,Leads,126240,1756,1.39,2599.01,94,5.35,65.08,91,32,8.23,7859.84
C00271,07-09-2025,Video,West,CTV,Boomers,Sales,198101,6910,3.49,12122.14,504,7.29,48.56,43,33,5.85,12766.59
C00272,04-04-2024,Display,South,Mobile,Gen X,Sales,194456,2386,1.23,1024.6,52,2.18,63.9,219,35,5.91,2999.75
C00273,09-08-2024,Search,East,CTV,Gen X,Awareness,133272,4346,3.26,7458.78,217,4.99,42.89,15,33,8.61,16991.98
C00274,20-03-2025,Social,West,Mobile,Gen Z,Traffic,86315,2130,2.47,,0,0,39.58,38,53,7.22,0
C00275,11-06-2025,Display,South,Desktop,Gen X,Leads,102197,1233,1.21,1039.42,0,0,60.27,202,44,7.89,0
C00276,27-05-2025,Display,North,Mobile,Boomers,Sales,181356,1680,0.93,700.46,46,2.74,45.19,125,40,8.64,5918.48
C00277,01-03-2025,Social,South,CTV,Millennials,App Installs,109467,2454,2.24,2788.07,70,2.85,26.51,188,36,7.5,6687.88
C00278,18-04-2025,Email,East,Mobile,Boomers,Awareness,34419,935,2.72,540.45,41,4.39,32.11,120,31,4.5,4337.6
C00279,30-07-2024,Video,North,CTV,Gen Z,Leads,235749,8451,3.58,17353.18,590,6.98,55.5,186,39,5.56,33010.93
C00280,11-06-2025,Email,West,CTV,Boomers,Leads,64629,2069,3.2,521.02,153,7.39,36.76,76,32,4.6,8396.73
C00281,20-10-2025,Search,West,Mobile,Gen X,Traffic,145348,9311,6.41,12370.55,403,4.33,71.71,133,25,6.07,28947.06
C00282,20-07-2025,Email,West,Tablet,Gen Z,Sales,70031,2531,3.61,1106.84,166,6.56,29.86,137,43,6.5,15526.36
C00283,16-08-2025,Search,South,CTV,Boomers,App Installs,147053,7606,5.17,15974.62,304,4,58.91,155,51,8.18,40482.34
C00284,01-02-2024,Search,West,Tablet,Gen X,Traffic,157271,6655,4.23,8072.72,464,6.97,35.39,138,120,6.77,23426.25
C00285,14-06-2024,Display,South,Mobile,Gen Z,App Installs,123718,1222,0.99,1079.55,0,0,43.93,224,35,12.5,494.72
C00286,06-12-2024,Email,South,Tablet,Gen X,Traffic,78060,2763,3.54,2037.74,246,8.9,60.94,239,39,6.02,23213.87
C00287,07-02-2025,Social,North,Desktop,Gen X,Traffic,138713,3049,2.2,2241.21,230,7.54,62.93,76,49,6.35,22240.93
C00288,10-08-2025,Social,Central,Desktop,Gen Z,Traffic,88095,2894,3.29,3328.84,116,4.01,60.57,207,41,7.93,9223.4
C00289,14-07-2025,Affiliate,West,CTV,Boomers,App Installs,42879,1330,3.1,2002.98,27,2.03,45.99,311,46,6.89,2114.05
C00290,03-04-2025,Affiliate,Central,Tablet,Gen X,Traffic,4046176,312646,7.73,394888.86,16985,5.43,58.36,77,25,5.23,2411225.45
C00291,09-05-2024,Video,North,CTV,Boomers,Leads,167571,7017,4.19,5441.52,330,4.7,67.12,127,38,4.53,40820.12
C00292,24-03-2024,Display,Central,Mobile,Gen X,App Installs,201505,2524,1.25,1763.4,3,0.12,60.56,125,33,6.08,176.18
C00293,23-09-2024,Search,East,CTV,Boomers,Awareness,134891,4999,3.71,11308.92,517,10.34,53.94,149,37,6.88,61973.79
C00294,30-04-2024,Search,East,Tablet,Gen Z,Awareness,131924,6790,5.15,13341.26,504,7.42,89.52,36,43,7.53,25072.15
C00295,30-07-2024,Email,Central,CTV,Boomers,App Installs,46697,1764,3.78,871.21,34,1.93,29.28,111,41,8.15,3201.01
C00296,09-01-2025,Email,North,CTV,Millennials,Leads,49240,1714,3.48,318.52,138,8.05,25.52,249,41,6.8,11250.43
C00297,24-10-2024,Email,West,Desktop,Gen Z,Sales,34699,798,2.3,365.29,51,6.39,44.23,154,34,10,1964.25
C00298,28-03-2024,Search,East,Mobile,Millennials,Awareness,152306,7940,5.21,8803.92,872,10.98,24.61,187,41,8.29,53917.16
C00299,07-09-2024,Social,West,CTV,Millennials,Leads,74592,2500,3.35,3387.62,60,2.4,54.89,228,25,5.59,5562.95
C00300,14-09-2024,Display,East,CTV,Boomers,Leads,163415,1725,1.06,1389.18,34,1.97,66.04,212,19,6.3,4546.38
C00301,19-02-2025,Affiliate,Central,Mobile,Gen X,Awareness,51920,712,1.37,759.64,0,0,69.54,148,42,7.6,0
C00302,18-12-2024,Display,North,CTV,Gen X,Leads,183190,1215,0.66,1223.24,26,2.14,58.26,193,25,6.74,1252.02
C00303,21-07-2025,Affiliate,Central,Desktop,Gen X,Awareness,95240,1170,1.23,350.29,3,0.26,61.77,80,40,8.48,372.86
C00304,24-09-2025,Email,South,Tablet,Gen X,Sales,80628,2395,2.97,350.06,216,9.02,23.65,132,48,5.44,15037.52
C00305,16-11-2025,Social,Central,Mobile,Gen X,App Installs,122000,3616,2.96,4522.5,99,2.74,54.31,157,49,7.1,1776.59
C00306,20-03-2024,Video,East,Desktop,Gen Z,Sales,280364,8391,2.99,12954.09,181,2.16,68.2,102,38,6.73,14091.37
C00307,02-09-2024,Email,East,Mobile,Gen X,Leads,61515,1935,3.15,849.63,135,6.98,47.54,145,28,8.48,8609.25
C00308,03-03-2025,Social,South,Tablet,Boomers,Traffic,95683,1737,1.82,1688.93,12,0.69,32.84,171,32,9.8,1599.68
C00309,18-02-2024,Social,South,Desktop,Gen Z,Leads,75625,1188,1.57,1681.96,29,2.44,65.4,144,33,6.54,3200.74
C00310,25-08-2024,Search,Central,Mobile,Gen X,App Installs,54809,2835,5.17,3588.97,130,4.59,42.61,189,35,2.72,7927.42
C00311,18-04-2024,Social,Central,CTV,Millennials,Traffic,123998,1866,1.5,2020.56,122,6.54,54.68,186,33,9.93,14175.47
C00312,27-07-2025,Social,Central,Desktop,Boomers,Awareness,124022,3345,2.7,7142.59,177,5.29,51.39,174,30,4.72,16289.61
C00313,26-02-2024,Video,East,Desktop,Boomers,App Installs,217376,6550,3.01,9705.74,545,8.32,70.96,100,26,7.88,36147.83
C00314,05-04-2024,Display,West,Desktop,Millennials,Leads,186571,3701,1.98,2985.13,102,2.76,35.63,174,30,8.55,6965.39
C00315,05-02-2025,Video,South,Tablet,Boomers,Sales,172588,6760,3.92,12794.14,500,7.4,65.21,189,30,8.08,38297.26
C00316,07-06-2024,Display,West,CTV,Millennials,Traffic,217583,1448,0.67,570.62,0,0,43.2,80,30,3.81,13.76
C00317,14-07-2024,Email,South,Tablet,Gen Z,Sales,78729,2538,3.22,753.33,141,5.56,66.39,194,30,4.42,9406.29
C00318,16-07-2025,Display,Central,Mobile,Gen Z,Leads,228264,613,0.27,483.78,0,0,31.52,101,37,8.06,0
C00319,30-05-2025,Search,South,Tablet,Boomers,App Installs,155527,5057,3.25,6031.63,228,4.51,55.35,137,31,6.16,15407.97
C00320,13-12-2024,Social,West,Mobile,Millennials,Sales,123026,3369,2.74,3761.38,45,1.34,68.45,225,40,9.41,4766.94
C00321,21-06-2024,Display,North,CTV,Gen Z,Sales,185894,2628,1.41,1689.17,26,0.99,58.09,148,50,7.52,1634.52
C00322,30-01-2025,Email,East,Desktop,Boomers,Awareness,67275,2963,4.4,1132.25,259,8.74,39.63,176,28,8.79,18781.21
C00323,26-08-2024,Display,South,Mobile,Gen X,Awareness,158043,17,0.01,20,0,0,95,72,40,5.18,0
C00324,27-10-2024,Affiliate,East,Desktop,Millennials,Awareness,110049,2779,2.53,1567.22,46,1.66,45.81,157,41,7.72,7171.54
C00325,29-07-2025,Display,West,Desktop,Boomers,Sales,125699,1097,0.87,1291.4,25,2.28,38.81,180,41,6.81,2619.73
C00326,28-07-2024,Email,North,Mobile,Gen Z,Leads,62544,1917,3.07,966.3,136,7.09,49.61,198,30,6.62,13728.28
C00327,11-12-2024,Social,South,CTV,Gen Z,Leads,120253,2151,1.79,2430.34,121,5.63,50.11,218,25,5.8,10350.15
C00328,28-11-2025,Social,East,Mobile,Gen Z,Traffic,76327,2165,2.84,2684.56,56,2.59,39.86,146,38,7.1,5461.14
C00329,28-10-2024,Video,Central,CTV,Gen Z,Awareness,165739,3972,2.4,6524.17,164,4.13,69.25,177,18,8.9,14776.65
C00330,25-05-2025,Video,Central,Mobile,Millennials,Traffic,126592,3306,2.61,5635.18,208,6.29,66.71,94,22,8.64,21351.74
C00331,21-08-2025,Display,West,Mobile,Gen X,Traffic,198630,3673,1.85,3753.02,152,4.14,65.48,77,23,7.3,12636.07
C00332,09-05-2025,Email,West,Desktop,Gen Z,App Installs,71807,3055,4.25,837.39,205,6.71,40.53,187,29,6.58,8073.92
C00333,05-12-2025,Display,North,Mobile,Boomers,Sales,223073,0,0,20.65,0,0,48.79,182,26,8.04,197.33
C00334,28-01-2024,Search,West,Tablet,Gen X,Awareness,63243,4479,7.08,3863.96,569,12.7,38.1,261,33,6.48,51020.97
C00335,08-03-2024,Display,North,Tablet,Millennials,Awareness,129551,2570,1.98,2691.87,108,4.2,70.27,175,46,8.64,12092.39
C00336,28-05-2025,Email,East,Desktop,Gen Z,Leads,63900,1890,2.96,629.04,198,10.48,43.03,182,41,7.88,16315.43
C00337,09-01-2024,Email,East,Desktop,Boomers,Sales,41915,2030,4.84,437.39,81,3.99,64.28,169,29,9.6,5131.07
C00338,07-04-2024,Affiliate,South,Desktop,Gen Z,Sales,79743,1542,1.93,925.69,29,1.88,69.48,144,32,6.01,2516.63
C00339,20-06-2025,Search,East,Desktop,Gen Z,Traffic,136884,8508,6.22,10760.24,603,7.09,54.38,122,38,7,76218.04
C00340,31-01-2025,Search,East,Tablet,Boomers,App Installs,132449,6142,4.64,14213.66,316,5.14,64.95,180,24,6.69,29559.5
C00341,11-07-2025,Video,East,Mobile,Millennials,Leads,238844,2300,0.96,3635.07,123,5.35,33.61,237,21,7.23,12356.5
C00342,12-11-2025,Display,North,Tablet,Gen X,Awareness,213311,2424,1.14,1716.33,0,0,41.24,250,18,7.92,0
C00343,18-01-2024,Display,West,CTV,Boomers,Sales,131187,419,0.32,489.92,0,0,61.56,256,38,4.91,0
C00344,10-03-2024,Display,South,CTV,Boomers,Leads,174392,2787,1.6,1887.82,85,3.05,49.82,155,31,8.14,5747.45
C00345,04-06-2025,Email,East,Mobile,Boomers,Awareness,39148,1249,3.19,723.86,65,5.2,38.15,172,31,5.11,6993.23
C00346,31-03-2024,Video,Central,Desktop,Gen X,Leads,200976,4177,2.08,5847.13,79,1.89,67.25,147,40,7.97,7145.61
C00347,25-10-2025,Search,North,Tablet,Gen X,Leads,136770,7191,5.26,11893.56,179,2.49,71.28,122,31,6.4,20741.91
C00348,09-07-2025,Video,Central,CTV,Millennials,Sales,242987,6927,2.85,12088.58,341,4.92,51.43,303,39,8.78,35180.64
C00349,10-04-2024,Display,West,Mobile,Gen X,App Installs,264493,2970,1.12,2873.68,54,1.82,58.1,102,18,7.2,4104.79
C00350,05-01-2025,Video,East,Mobile,Gen Z,Sales,256670,,3.47,15997.31,294,3.3,39.5,163,37,8.67,32651.04
C00351,27-11-2024,Display,Central,Desktop,Gen Z,Traffic,183210,1189,0.65,994.63,8,0.67,38.15,90,32,8.06,411.27
C00352,28-03-2025,Email,West,Mobile,Millennials,Awareness,56400,1289,2.29,528.39,108,8.38,52.4,161,18,8.11,9506.66
C00353,06-06-2024,Social,East,Tablet,Boomers,App Installs,126453,2012,1.59,2385.98,0,0,93.33,141,33,8.1,0
C00354,08-12-2025,Search,Central,Desktop,Boomers,Leads,135491,6262,4.62,7105.43,243,3.88,62.06,145,32,6.26,13741.9
C00355,14-10-2024,Display,West,Mobile,Millennials,App Installs,116164,763,0.66,736.62,30,3.93,61.89,111,31,7.46,2760.31
C00356,10-11-2024,Display,West,Tablet,Gen X,Traffic,178847,345,0.19,309.18,10,2.9,71.23,137,26,7.22,1309.57
C00357,21-08-2025,Search,North,Desktop,Boomers,App Installs,106312,4014,3.78,6216.29,361,8.99,72.96,218,35,3.92,52018.07
C00358,15-07-2025,Video,Central,Mobile,Gen X,Leads,196581,4935,2.51,7908.06,360,7.29,61.38,155,29,10,35638.15
C00359,04-06-2025,Affiliate,West,Desktop,Gen X,Sales,54060,505,0.93,167.21,12,2.38,54.77,219,36,8.83,604.53
C00360,09-08-2024,Social,North,Desktop,Gen Z,Sales,112850,3180,2.82,3804.23,52,1.64,61.14,170,65,7.59,3625.15
C00361,09-07-2025,Social,West,Mobile,Gen X,Leads,121375,3720,3.06,4184.17,197,5.3,62.62,179,34,5.4,20731.24
C00362,03-03-2024,Affiliate,North,Tablet,Gen X,Traffic,63287,934,1.48,1125.71,17,1.82,39.65,128,18,8.99,1843.92
C00363,01-01-2025,Affiliate,South,Tablet,Millennials,Awareness,80233,2143,2.67,3301.37,130,6.07,58.71,129,43,6.33,11438.14
C00364,01-12-2024,Social,South,Desktop,Boomers,Awareness,83374,1760,2.11,2398.2,83,4.72,12.12,149,32,4.95,6519.62
C00365,08-08-2024,Display,Central,Tablet,Boomers,App Installs,197631,2095,1.06,2047.07,115,5.49,72.79,171,35,5.91,9515.76
C00366,09-12-2025,Social,Central,Mobile,Gen Z,Leads,101856,1448,1.42,1684.35,84,5.8,67.47,154,18,6.97,5031.73
C00367,15-05-2024,Video,West,CTV,Boomers,App Installs,157163,5311,3.38,7035.72,327,6.16,38.1,102,18,7.22,30649.25
C00368,24-04-2024,Search,South,Tablet,Gen Z,Sales,205367,10784,5.25,18537.2,49,0.45,78.74,62,42,7.08,3455.49
C00369,25-02-2024,Video,Central,Tablet,Millennials,App Installs,210302,5262,2.5,10502.12,335,6.37,48.4,221,37,5.39,36042.21
C00370,30-03-2024,Affiliate,Central,Desktop,Millennials,Sales,35276,1063,3.01,1063.91,23,2.16,28.01,296,47,5.15,1229.54
C00371,07-04-2025,Email,North,Mobile,Millennials,Leads,68212,3625,5.31,2469.38,360,9.93,60,105,23,8.19,33267.03
C00372,02-03-2024,Social,South,Tablet,Millennials,Leads,80776,2645,3.27,3275.48,55,2.08,24.98,120,49,4.14,5514.61
C00373,26-09-2025,Email,East,Mobile,Gen X,Traffic,84151,3046,3.62,801.27,127,4.17,40.2,200,37,6.14,8959.26
C00374,18-11-2025,Affiliate,Central,Tablet,Millennials,Leads,109334,1829,1.67,2312.55,75,4.1,48.7,196,27,4.67,6781.82
C00375,26-11-2025,Email,Central,Mobile,Millennials,App Installs,59684,3088,5.17,1669.29,300,9.72,37.2,211,26,5.35,29461.32
C00376,26-09-2025,Email,South,Desktop,Gen X,App Installs,81682,3096,3.79,955.02,176,5.68,50.46,83,51,5.75,16376.64
C00377,28-01-2025,Search,North,Mobile,Gen Z,App Installs,126896,5772,4.55,7679.09,598,10.36,82.79,198,51,7.99,71738.91
C00378,05-07-2025,Display,South,CTV,Gen Z,Sales,160774,2993,1.86,1844.52,90,3.01,43.16,65,36,8.23,4412.81
C00379,06-11-2025,Affiliate,Central,Tablet,Gen X,Sales,86411,997,1.15,1065.79,35,3.51,32.85,216,42,4.44,3563.52
C00380,09-12-2024,Social,West,Tablet,Boomers,Awareness,111451,3025,2.71,4795.56,94,3.11,43.63,197,32,6.07,7308.89
C00381,17-03-2024,Affiliate,North,Desktop,Boomers,Sales,103932,1889,1.82,1647.38,55,2.91,56.81,165,30,4.1,5755.28
C00382,06-05-2024,Video,West,Desktop,Gen X,App Installs,148344,5004,3.37,8663.88,106,2.12,38.87,197,34,6.46,13929.85
C00383,28-05-2025,Social,East,Tablet,Gen X,Sales,105633,3672,3.48,1404.02,224,6.1,58.9,173,23,5.82,11529.13
C00384,18-12-2024,Social,East,Mobile,Gen X,Traffic,36548,790,2.16,644.13,28,3.54,44.81,214,35,9.29,569.49
C00385,03-12-2025,Video,North,Tablet,Boomers,Traffic,177042,5461,3.08,13117.81,454,8.31,36.61,163,31,7.16,26296.29
C00386,23-01-2024,Social,North,Mobile,Gen X,Sales,104337,2266,2.17,2081.25,111,4.9,79.31,122,37,5.54,15487.48
C00387,15-04-2024,Email,West,Desktop,Millennials,Leads,56699,2737,4.83,1649.88,193,7.05,85.5,106,30,6.14,8808.92
C00388,18-02-2025,Email,East,Desktop,Millennials,Sales,49997,1813,3.63,690.31,92,5.07,66.09,143,40,4.96,3827.29
C00389,24-03-2024,Email,West,CTV,Gen X,Sales,50937,1150,2.26,479.42,26,2.26,,177,20,5.85,2772.59
C00390,12-10-2024,Search,North,CTV,Boomers,Traffic,152011,5434,3.57,13414.1,618,11.37,46.52,330,38,9.45,27529.83
C00391,11-10-2024,Social,Central,Tablet,Gen Z,Awareness,101737,2005,1.97,3107.05,158,7.88,33.75,241,27,-2,17498.27
C00392,03-11-2024,Display,West,CTV,Gen X,App Installs,160741,529,0.33,444.34,3,0.57,34.53,5,38,6.87,124.27
C00393,15-06-2024,Search,North,CTV,Millennials,Leads,125754,3961,3.15,8489.67,377,9.52,48.1,120,26,6.73,44675.81
C00394,05-10-2025,Affiliate,East,CTV,Gen X,Awareness,67567,1498,2.22,1870.89,33,2.2,69.96,186,29,8,2961.2
C00395,14-09-2025,Video,North,Desktop,Gen X,App Installs,121389,3165,2.61,,98,3.1,44.31,111,38,6.48,9902.31
C00396,13-04-2024,Display,North,CTV,Boomers,App Installs,211992,1776,0.84,820.7,73,4.11,28.95,171,37,8.64,2758.99
C00397,05-03-2024,Display,Central,Mobile,Millennials,Awareness,153342,1418,0.92,1483,36,2.54,60.67,191,36,5.08,3608.29
C00398,09-05-2024,Video,East,Tablet,Gen X,Traffic,183729,4566,2.49,9994.65,220,4.82,60.08,199,39,5.39,22431.11
C00399,10-06-2025,Social,Central,CTV,Gen Z,Awareness,100510,2824,2.81,2307.09,30,1.06,53.54,168,41,4.88,3224.25
C00400,27-10-2025,Search,South,Tablet,Boomers,App Installs,141236,6495,4.6,13130.8,,3.6,35.62,131,40,5.97,29204.7
C00401,19-02-2025,Video,South,Desktop,Gen X,App Installs,181641,2902,1.6,4810.61,185,6.37,42.49,97,42,8.03,15184.82
